age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,incomegroup
0,Private,241185,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
4,Private,61298,5th-6th,3,Separated,Machine-op-inspct,Other-relative,White,Female,0,0,2,Ecuador,<=50K
2,Private,497788,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
4,Private,304779,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,99086,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
0,?,296613,Some-college,10,Never-married,?,Own-child,White,Female,0,0,1,United-States,<=50K
2,Local-gov,112362,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,169092,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,2,?,<=50K
4,?,250263,Some-college,10,Married-civ-spouse,?,Husband,White,Male,1,0,1,United-States,<=50K
1,Private,303601,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,59287,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,286675,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,133250,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,205359,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Self-emp-inc,213296,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
1,Private,54341,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,109638,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,2,United-States,<=50K
1,Private,103860,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,>50K
4,?,172826,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,<=50K
3,Private,201127,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,151910,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,212407,Bachelors,13,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,1,United-States,<=50K
0,Private,383306,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,State-gov,435835,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,<=50K
0,Private,417668,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,182342,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,?,135339,Bachelors,13,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,2,China,<=50K
2,Private,66304,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,95165,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,Federal-gov,358242,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
0,State-gov,147147,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,<=50K
1,Private,245402,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,4,United-States,<=50K
3,Private,148576,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,29320,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,0,0,3,United-States,>50K
4,Private,99849,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Private,164922,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,388946,Some-college,10,Separated,Handlers-cleaners,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,174215,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,270872,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,1,0,2,?,<=50K
1,Private,375703,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,30073,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,2,3,United-States,>50K
2,Private,174308,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,2,United-States,<=50K
3,Private,197826,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,183778,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1,Private,243330,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,329432,Masters,14,Never-married,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
3,Private,340755,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
1,Self-emp-inc,200689,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,106900,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
4,Private,297261,Some-college,10,Widowed,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Self-emp-inc,443508,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,4,0,3,United-States,>50K
2,Self-emp-not-inc,188571,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,245842,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,Mexico,<=50K
2,Self-emp-inc,504423,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,3,Japan,>50K
4,Self-emp-not-inc,201092,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,1,United-States,<=50K
2,Private,218542,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,2,United-States,<=50K
2,Private,124293,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,107306,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,1,0,2,United-States,<=50K
3,Private,175221,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,169815,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,157886,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
0,Private,187703,Assoc-voc,11,Never-married,Other-service,Other-relative,White,Male,0,0,2,Guatemala,<=50K
4,Local-gov,206063,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,153082,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Private,380633,5th-6th,3,Widowed,Other-service,Unmarried,White,Female,0,0,2,Mexico,<=50K
2,Private,49115,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,2,United-States,>50K
1,Local-gov,216013,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,174201,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
3,Private,276664,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,3,3,United-States,>50K
1,Private,181291,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,1,Italy,<=50K
1,Private,244315,HS-grad,9,Divorced,Craft-repair,Other-relative,Other,Male,0,0,2,United-States,<=50K
0,Private,96844,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,<=50K
1,Private,164309,11th,7,Separated,Exec-managerial,Unmarried,White,Female,0,0,1,United-States,<=50K
3,Private,43348,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,>50K
4,Private,168654,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,Canada,<=50K
0,Private,200967,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,2,United-States,<=50K
1,Private,178037,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,2,Ireland,<=50K
0,Private,141590,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,0,United-States,<=50K
1,Private,165007,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,2,United-States,>50K
2,Local-gov,364563,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,United-States,>50K
0,Private,34616,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,2,United-States,<=50K
4,Self-emp-inc,37345,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1,Private,117444,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
1,Private,291147,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,501172,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,2,Mexico,<=50K
4,Self-emp-not-inc,37203,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,1,United-States,>50K
2,Self-emp-inc,182629,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,?,119851,Some-college,10,Divorced,?,Unmarried,Amer-Indian-Eskimo,Female,0,0,2,United-States,<=50K
0,State-gov,35633,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,3,United-States,<=50K
0,Private,241582,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,<=50K
1,State-gov,37314,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,121023,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,422933,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,2,United-States,>50K
0,Private,384651,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,267412,Preschool,1,Never-married,Other-service,Own-child,Black,Female,1,0,0,Jamaica,<=50K
2,Private,233130,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,2,United-States,>50K
2,Private,186396,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,0,United-States,<=50K
4,Private,103540,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,3,United-States,<=50K
3,Self-emp-not-inc,172034,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,58305,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,2,United-States,<=50K
4,Private,92691,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
2,Private,205493,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,3,United-States,>50K
1,Private,29261,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,State-gov,187119,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,3,United-States,>50K
2,Local-gov,263871,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,<=50K
4,State-gov,200732,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,3,Philippines,>50K
3,Private,110151,Assoc-voc,11,Divorced,Exec-managerial,Unmarried,White,Female,0,0,2,United-States,<=50K
2,Private,129336,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
1,Private,231826,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,Mexico,<=50K
2,Self-emp-inc,196373,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,>50K
1,Private,77271,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,0,England,<=50K
2,Private,115178,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,2,United-States,>50K
3,Private,173987,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,2,United-States,>50K
1,Private,52187,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,1,United-States,<=50K
3,Private,97176,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,2,United-States,<=50K
3,Private,262244,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,3,United-States,>50K
1,Private,47907,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
2,Private,326352,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,32650,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,State-gov,162678,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,131762,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,1,United-States,<=50K
4,Self-emp-not-inc,473748,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,<=50K
0,Private,116562,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,310014,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
1,Local-gov,370990,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Private,122272,HS-grad,9,Never-married,Craft-repair,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,101684,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,59146,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,3,United-States,<=50K
0,Private,456367,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,104272,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
0,Local-gov,152182,10th,6,Never-married,Protective-serv,Own-child,White,Female,0,0,0,United-States,<=50K
3,Self-emp-not-inc,124975,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,4,0,3,United-States,>50K
2,Private,270842,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,2,United-States,<=50K
3,Private,163027,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,3,United-States,<=50K
0,Private,338013,Some-college,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Private,101562,Some-college,10,Divorced,Other-service,Own-child,White,Female,0,0,1,United-States,<=50K
1,Self-emp-inc,210295,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,>50K
1,Private,263728,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,201127,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,146013,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,2,0,2,United-States,<=50K
4,Local-gov,139095,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
2,State-gov,154176,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1,2,United-States,<=50K
1,Private,187203,Prof-school,15,Married-civ-spouse,Sales,Husband,White,Male,3,0,2,United-States,>50K
1,Self-emp-not-inc,191027,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,201723,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,2,United-States,<=50K
3,Local-gov,154430,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,>50K
1,Private,100669,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,2,United-States,>50K
2,Self-emp-not-inc,33219,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,310260,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,3,United-States,>50K
1,Private,159623,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,185068,Bachelors,13,Never-married,Other-service,Not-in-family,White,Male,0,0,0,Puerto-Rico,<=50K
0,Private,73820,12th,8,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
4,Self-emp-inc,189933,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
0,Private,313573,Bachelors,13,Never-married,Sales,Own-child,Black,Female,0,0,1,United-States,<=50K
2,Private,337039,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,Black,Male,4,0,2,England,>50K
1,Private,49087,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Self-emp-not-inc,36270,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,3,United-States,<=50K
2,Private,162834,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
1,Private,63021,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,1,United-States,<=50K
3,Private,140592,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,2,United-States,<=50K
4,Private,201159,12th,8,Widowed,Machine-op-inspct,Other-relative,White,Female,0,0,3,United-States,<=50K
0,Federal-gov,280728,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,1,United-States,<=50K
0,Private,114798,10th,6,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,<=50K
2,Private,258761,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,3,United-States,<=50K
3,Private,138944,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,<=50K
2,Private,235070,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Black,Female,0,0,1,Haiti,<=50K
2,Private,259463,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
1,Private,252565,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,3,United-States,<=50K
1,Private,299635,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
2,Private,198170,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
4,Private,217198,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,<=50K
0,Private,138938,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Local-gov,50065,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,Self-emp-not-inc,139278,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
1,Private,224426,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,244087,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4,0,3,United-States,>50K
4,Private,157303,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,3,United-States,<=50K
3,Local-gov,207449,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,33842,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,2,United-States,>50K
2,Private,140854,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,3,3,United-States,>50K
