age,workclass=Private,workclass=Government,workclass=Self-emp-inc,workclass=Self-emp-not-inc,workclass=No-pay-or-work,fnlwgt,education-num,marital-status=Married-civ-spouse,marital-status=Never-married,marital-status=Divorced-or-spouse-absent,marital-status=Separated-Widowed,marital-status=Married-AF-spouse,occupation=service-cleaners,occupation=Prof-specialty,occupation=Craft-repair,occupation=Exec-managerial,occupation=Adm-clerical-Machine,occupation=Sales,occupation=Protective-serv,occupation=Farming-fishing,occupation=Tech-support,occupation=Transport-moving,relationship=Wife-Husband,relationship=Other-relative-or-Unmarried,relationship=Own-child,relationship=Not-in-family,race=Other,race=White,race=Asian-Pac-Islander,sex,capital-gain,capital-loss,hours-per-week,native-country=United-States,native-country=CountryGroup1,native-country=Mexico,native-country=CountryGroup2,native-country=CountryGroup3,native-country=CountryGroup4,incomegroup
0.5,1,0,0,0,0,0.172129,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.089121,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.143734,0.533333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.129944,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,0,1,0,0,0,0.024355,0.933333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.110863,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,0,1,0,0,0,0,0
0.25,1,0,0,0,0,0.12877,0.666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.137015,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0,1,0,0,0,0,0.012941,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.22163,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.133098,0.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.75,1,0,0,0,0,0,1
0,1,0,0,0,0,0.115692,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.083768,0.866667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.75,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.047361,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.25,0,0,0,0,1,0,1
0.75,1,0,0,0,0,0.097987,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.248583,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.132493,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,0,1,0,0,0,0.089659,0.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.5,0,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.017163,0.466667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.5,0,1,0,0,0,0,0
0.25,1,0,0,0,0,0.045898,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.116054,0.666667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0,1,0,0,0,0,0.111166,0.533333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.091534,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.5,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.133091,0.333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.09147,0.533333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
1,0,1,0,0,0,0.156256,0.533333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.116952,0.666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.089814,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.0273,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.124314,0.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.231183,0.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.205224,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.75,0.5,0,0,0,0,1,0,1
0.5,0,0,1,0,0,0.074084,0.733333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.75,1,0,0,0,0,0,1
0.5,0,1,0,0,0,0.010756,0.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0.5,1,0,0,0,0,0,1
0,1,0,0,0,0,0.043921,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.122271,0.533333,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.125372,0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.75,1,0,0,0,0,0,0
0,0,0,1,0,0,0.071827,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.25,0,0,0,1,0,0,0
0.25,1,0,0,0,0,0.264301,0.533333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.088544,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0,1,0,0,0,0,0.028347,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.75,0,0,0,1,0,0.125931,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,1
1,1,0,0,0,0,0.165954,0.933333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.25315,0.733333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0,1,0,0,0,0,0.018036,0.333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
1,0,1,0,0,0,0.060452,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,0,0,0.031655,0.533333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.070592,0.8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.286942,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,0,0,0,1,0,0.223006,0.933333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
1,1,0,0,0,0,0.092555,0.866667,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.107763,0.533333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.75,0.75,1,0,0,0,0,0,0
0,1,0,0,0,0,0.121037,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.097559,0.533333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0,1,0,0,0,0,0.031759,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.128348,0.533333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.138059,0.066667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0
0.25,1,0,0,0,0,0.120166,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0,1,0,0,0,0,0.135304,0.733333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.016581,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.143271,0.866667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.108226,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.01471,0.2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.137683,0.533333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.227286,0.533333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.5,0,1,0,0,0,0,0
1,1,0,0,0,0,0.034519,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.75,0,1,0,0,0,0.209446,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.75,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.153237,0.533333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.5,0,1,0,0,0,0.145007,0.866667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.116437,0.866667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.5,1,0,0,0,0,0,1
0,1,0,0,0,0,0.02296,0.866667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.149537,0.733333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.75,1,0,0,0,0,0,1
1,1,0,0,0,0,0.044147,0.266667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.5,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.270839,0.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.319884,0.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
1,0,1,0,0,0,0.087093,0.8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.260751,0.866667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.5,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.075015,0.533333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.039058,0.533333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.75,1,0,0,0,0,0,0
1,0,1,0,0,0,0.161884,0.333333,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,0,1,0,0,0,0,0
0,1,0,0,0,0,0.196746,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.032504,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.040236,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.017333,0.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,1
0.5,0,1,0,0,0,0.030963,0.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.149624,0.533333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.056466,0.8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0,0,0,0,1,0,0
0.25,0,0,0,1,0,0.119309,0.6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.030143,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.083863,0.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.020356,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.160409,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.25,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.115257,0.666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
0.25,1,0,0,0,0,0.124947,0.533333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,1,0,0,0,0,0.244646,0.8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0.25,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.118039,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.75,0,0,1,0,0,0,0
0,1,0,0,0,0,0.0615,0.333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.75,0,0,1,0,0,0.068477,0.8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.75,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.064441,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.5,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.023873,0.533333,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
1,1,0,0,0,0,0.151487,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.5,0,1,0,0,0,0.243628,0.866667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.5,0,0.75,1,0,0,0,0,0,0
0,1,0,0,0,0,0.11016,0.533333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.157343,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.75,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.094024,0.533333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.05434,0.533333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.101039,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.5,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.097543,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.083588,0.533333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.088482,0.866667,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.033152,0.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.5,0,1,0,0,0,0,0
0.25,0,1,0,0,0,0.254265,0.733333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.75,0,0,0,1,0,0.113785,0.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
1,0,1,0,0,0,0.165429,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0,0,0,1,0,0,0.070433,0.4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.214981,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.086397,0.2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,1,0
0.5,1,0,0,0,0,0.122448,0.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.115507,0.666667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.151339,0.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
1,1,0,0,0,0,0.142863,0.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.132312,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
1,1,0,0,0,0,0.116719,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.064889,0.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0,1,0,0,0,0
0.5,1,0,0,0,0,0.048725,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.119587,0.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.12178,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.75,1,0,0,0,0,0.155969,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.5,1,0,0,0,0,0,0
0.75,0,0,0,1,0,0.066526,0.533333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.168773,0.533333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,0,0,0,1,0,0.091907,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.094184,0.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.066707,0.6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.10562,0.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.5,1,0,0,0,0,0.144626,0.533333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.75,1,0,0,0,0,0,1
0.5,1,0,0,0,0,0.140565,0.6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0,1,0,0,0,0,0.123757,0.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.06443,0.533333,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.25,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.091003,0.866667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.5,1,0,0,0,0,0,1
0.25,0,0,0,1,0,0.113752,0.6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
1,1,0,0,0,0,0.063888,0.6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.114531,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
0.75,1,0,0,0,0,0.183857,0.533333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.25,1,0,0,0,0,0,0
0.25,1,0,0,0,0,0.058153,0.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,0
0.75,0,0,0,1,0,0.05417,0.933333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5,0,0,0,1,0,0,1
0.25,1,0,0,0,0,0.140789,0.533333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
1,1,0,0,0,0,0.047903,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.75,1,0,0,0,0,0,1
0,1,0,0,0,0,0.127697,0.533333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.25,0,0.5,1,0,0,0,0,0,0
0.5,0,1,0,0,0,0.011073,0.6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,1,0,0,0,0,0,0
